DATA
-1,033165
-0,7879709
-0,75295013
-0,525534
-1,0139693
-0,8940654
-1,2931606
-0,4986835
-1,0360265
-0,26902
-0,9894433
-1,0637668
-0,26049736
-0,29367992
-0,76183695
-0,6035738
-0,9923814
-0,84819436
-1,1099504
-1,1163821
-0,95163584
-1,1475757
-0,90646607
-0,9384402
-0,89544564
-0,8784347
-0,97202796
-0,832979
-1,0947901
-0,92737055
-0,69915813
-0,30575863
-0,8808953
-0,38695255
-0,8846842
-1,1559808
-0,72602105
-0,6376812
-0,85132277
-0,8871904
-0,92553645
-0,6560794
-1,0865793
-1,0663886
-0,21417134
-1,0269591
-0,9049685
-1,0318906
-1,056773
-1,079998
-1,0881603
-0,94168985
-1,031171
-0,5226177
-1,0342567
-0,99214584
-0,9499231
-0,77016515
-0,8221491
-0,48975033
-0,9614745
-1,0105032
-1,0452194
-0,8519918
-0,7347758
-0,3456015
-0,95304203
-0,31213027
-0,81750935
-0,84213144
-0,8107458
-1,013853
-1,0690198
-0,7316412
-0,82409894
-0,98765194
-0,8201922
-1,0596567
-0,84365094
-0,8615248
-0,21812794
-0,80353534
-0,6771565
-0,47948933
-0,7912458
-0,93737394
-0,9321631
-1,0318471
-0,2817725
-1,0547564
-0,965617
-0,6690181
-0,8138894
-0,97168785
-1,0109377
-0,10908312
-1,0776883
-1,023509
-0,9749353
-1,0165542
-0,44117647
-0,36170763
-1,2882065
-0,90751785
-0,82605356
-0,7263477
-1,1023353
-0,9525295
-0,12573536
-0,8028605
-0,5774996
-1,0740492
-0,9649952
-0,4025513
-1,0122153
-0,902219
-0,5381163
-0,91138965
-1,0875793
-0,6202312
-0,8648422
-0,8293161
-0,7895983
-0,8215196
-0,61965185
-0,7719215
-0,977419
-1,1438819
-0,14606015
-1,1079016
-1,1790957
-0,9204819
-0,9724771
-0,58672476
-0,41826922
-0,86112934
-0,16615683
-0,9478199
-1,0537962
-0,9396543
-1,0104151
-0,3196496
-0,7425518
-0,60230714
-1,0799038
-1,015717
-0,65809226
-0,7619576
-0,7465906
-0,5970312
-0,9932925
-0,85778725
-0,8557028
-0,775588
-0,77413195
-1,0767171
-0,95568323
-1,0504267
-0,92051774
-0,8294414
-1,0339425
-1,1636001
-0,9687137
-0,38271272
-0,009198255
-0,53353137
-0,62722635
-0,34048283
-1,0802112
-1,189109
-0,65415627
-1,1040407
-1,0811834
-1,1218812
-1,0322062
-0,8915595
-1,0704093
-0,6180434
-0,82173324
-1,1800761
-0,64148176
-0,5598553
-0,992607
-0,66033685
-0,62222135
-1,0121641
-0,16461891
-0,9484482
-1,0941926
-0,98286897
-0,88308007
-0,4999203
-0,9424316
-0,07732016
-0,80406743
-0,94495106
-0,9003188
-1,0101836
-0,50490546
-0,22719875
-1,162951
-0,9105323
-0,96717036
-0,38668832
-0,7349498
-0,45256507
-1,0142814
-0,81751066
-0,03648838
-0,7893213
-0,2703398
-0,8318752
-0,47994214
-0,7245009
-1,0095925
-0,9995344
-0,44919622
-0,6403007
-0,91676533
-1,0739049
-0,3361366
-1,0145793
-0,995535
-0,8585201
-0,7776394
-0,4250201
-0,15963373
-0,75147504
-1,0297658
-1,0467461
-0,8691165
-0,79363894
-0,78536654
-0,8041322
-0,37389264
-1,0479062
-0,33239552
-0,77204347
-0,9119713
-1,0019755
-0,94597137
-1,0753083
-1,2020894
-0,8926033
-1,0265797
-1,027957
-1,0759916
-0,38000247
-0,88356036
-0,5702943
-1,1234094
-1,1978488
-1,08009
-1,0377612
-0,9298389
-0,59686285
-0,7643717
-0,92962223
-0,7191668
-1,1458645
-0,9417285
-1,0751346
-1,0865809
-0,71111923
-1,1402459
-0,2511676
-0,78890836
-0,9208129
-1,1816038
-1,1359191
-1,0114272
-0,39794883
-0,45228937
-0,9803017
-0,84315974
-1,1171219
-1,0480946
-0,868372
-0,75677747
-0,73375607
-0,8716921
-0,84590137
-0,87740916
-1,0247573
-0,8035622
-0,86958736
-0,9671311
-1,1528412
-0,872894
-1,0476269
-0,6893111
-0,99097794
-1,0324194
-0,9658432
-0,99363565
-0,7452342
-0,43987355
-0,8690496
-0,2851803
-0,6108009
-0,916518
-0,8484878
-0,62475634
-0,82870895
-1,045449
-0,6753037
-0,81771326
-1,036344
-0,40122187
-1,1132249
-0,6328807
-0,860402
-0,8393144
-0,833647
-0,9604079
-1,1055921
-0,7136606
-0,18439943
-0,6607977
-1,0375674
-1,0289962
-0,8942342
-0,80857366
-0,8288687
-0,9933499
-0,954306
-1,0914345
-0,9184077
-0,7450494
-0,9379302
-1,0049566
-1,2270087
-0,80791694
-1,0747005
-0,9133438
-1,1653348
-0,38741538
-0,9959768
-0,17874573
-1,0913887
-0,7836616
-1,16287
-1,1474732
-0,81612796
-0,61679107
-0,663915
-1,1735604
-0,94400334
-1,0244983
-0,7990024
-0,98892367
-1,059233
-0,46485904
-1,0377403
-0,6570177
-0,88630325
-1,0241605
-0,87877464
-0,027057195
-0,83158624
-1,029245
-1,0079877
-0,90680546
-0,9665346
-1,0253692
-0,259051
-0,6767303
-0,3153543
-1,1549646
-0,9143289
-0,7648036
-0,5427549
-0,9324686
-0,9838017
-0,45254958
-1,0325191
-0,9700961
-1,1867963
-1,1087147
-0,6734544
-1,1908997
-0,8799587
-0,7532755
-0,8941012
-0,912716
-0,63924754
-0,90694165
-0,968442
-0,9692086
-1,1096091
-1,0573844
-0,30032617
-1,0338625
-0,31067145
-0,050220728
-0,8390165
-0,8642445
-0,905598
-0,6381783
-0,9691649
-0,97550523
-1,1169201
-0,16444576
-0,9343693
-0,9259701
-0,8672141
-0,9178507
-1,0758299
-0,92065793
-0,7321526
-1,2472652
-0,9317073
-0,8435631
-0,9093355
-0,3879631
-0,68435186
-0,15548378
-1,0546324
-0,7055563
-1,0575695
-1,085046
-1,09473
-0,665813
-1,0093454
-0,5808383
-0,9216434
-0,883187
-0,9801903
-0,17822981
-0,95316696
-1,0118153
-1,0766968
-0,7021056
-0,75479424
-0,6314633
-1,1418205
-0,9012319
-0,9158757
-0,83053786
-0,8173684
-0,87374604
-0,36305958
-1,2008042
-0,78590214
-0,6788493
-1,2299606
-0,67195666
-0,3787453
-0,9927198
-0,29023197
-1,0027416
-0,29637882
-1,0431993
-0,42541534
-1,0223408
-1,1574832
-0,0640836
-0,53323585
-1,145697
-0,0037526805
-1,0862325
-1,0040308
-1,056974
-0,86503816
-0,5564383
-1,0590336
-1,0279679
-0,5787449
-1,0564417
-1,1230571
-0,9522453
-0,8378207
-0,7767432
-1,053635
-0,7168635
-1,0441159
-0,45584586
-1,0786287
-0,3012159
-1,0127714
-0,99357325
-0,46381807
-1,1311337
-0,67575175
-1,0687299
-0,9756234
-0,98563975
-1,2043545
-0,9777937
-0,8836788
-1,1164271
-1,023309
-0,9058663
-1,0525092
-0,926623
-0,9933388
-0,8541887
-0,9505603
-0,6099524
-0,75267214
-0,9585312
-0,8972107
-0,96884346
-0,822074
-0,49314415
-0,9374191
-1,1269765
-0,7295578
-1,1555034
-0,45188212
-0,9393515
-0,19267079
-0,87907827
-0,763368
-0,97378933
-0,98074114
-0,50729626
-0,7166763
-0,95533043
-1,0487399
-1,0582073
-0,48513907
-0,86168015
-0,89201653
-0,37511832
-1,0640879
-0,81825775
-0,80587393
-1,1044881
-1,1359661
-0,5060099
-0,52073395
-0,9240883
-0,34313726
-0,80834013
-0,9464054
-0,7551181
-0,6578346
-0,5213218
-0,9381726
-1,2457898
-0,7287796
-0,5197708
-1,0146966
-0,9447975
-0,8694214
-0,74210525
-1,024504
-0,80074716
-1,087531
-1,047111
-1,120567
-1,1423388
-1,0515234
-1,0770171
-0,9161928
-1,1041262
-0,42145094
-0,9115598
-0,9331226
-0,63460463
-0,983281
-1,2141186
-0,8614785
-1,002748
-0,06695328
-1,003159
-0,712136
-1,1316044
-1,0559856
-1,1479836
-0,11070896
-0,9339028
-0,9919081
-0,06811594
-1,0455616
-0,4619555
-1,1597815
-0,68140495
-0,37613824
-1,077935
-0,3882142
-0,49483323
-0,9193966
-0,6482161
-1,2798502
-0,92372483
-0,6039627
-1,2434417
-0,43757093
-0,9750721
-1,0114713
-1,1597311
-0,94831115
-0,99261993
-1,0963113
-1,0758591
-0,89493173
-1,2490113
-1,0216568
-0,92696196
-1,0958272
-1,0190678
-0,8207204
-0,64307475
-0,8836095
-1,0989188
-0,95984375
-0,8977551
-0,9133068
-1,0055596
-0,94182616
-0,7829822
-0,73196214
-1,0948151
-0,95141333
-0,9854534
-1,0924724
-1,2008687
-0,39834604
-0,7029418
-1,1095796
-0,9165528
-1,0461183
-1,0294257
-0,644685
-1,0049226
-1,0952461
-1,1036966
-1,0033565
-0,87789977
-0,8781993
-1,0099021
-1,0731668
-0,42175755
-0,9437183
-1,0591811
-0,88083166
-0,2862639
-0,79270005
-0,9123895
-0,65164834
-0,7911502
-1,1363121
-1,0219474
-0,7792428
-1,1284746
-0,7131453
-1,1309097
-0,120953396
-1,1035817
-0,79159576
-0,54723907
-1,126379
-1,0009296
-0,33700255
-0,9149959
-0,81686
-1,0809915
-1,0688866
-0,94336706
-0,52040666
-0,99251896
-1,0901686
-0,782627
-1,1130538
-1,1583403
-1,0504373
-0,8018818
-1,1665236
-0,9957247
-1,0443604
-1,0136619
-0,3127268
-0,82127196
-0,29941112
-1,1592317
-1,1381745
-0,51314265
-0,7105214
-1,0013297
-0,34618148
-0,9761367
-1,0200505
-1,1111435
-0,8877636
-0,36577824
-0,92596483
-0,24291667
-1,0207677
-1,1193901
-0,7012694
-0,56928337
-0,9541798
-0,5751026
-0,6097712
-1,0171652
-0,72763157
-0,8930119
-0,8655235
-0,6069519
-1,0777265
-0,39733228
-1,0305464
-0,12870343
-0,78821397
-1,0044606
-0,78875154
-0,6834766
-1,087387
-0,81691873
-0,26219067
-0,77039534
-0,09873001
-0,9235302
-1,025046
-0,9707639
-0,8137275
-0,18815279
-1,1277668
-1,1414995
-1,1706824
-0,99564964
-1,13019
-1,1493403
-1,1159472
-1,1565268
-0,9428461
-0,6371906
-0,82281
-1,0304276
-0,2080403
-0,96842104
-1,0929887
-0,9599145
-0,8889037
-1,0217277
-0,3700606
-0,29595572
-0,988477
-0,83428687
-1,2182488
-1,0157988
-0,36271644
-0,83779275
-0,4844909
-0,53758126
-1,1195825
-0,5471136
-0,94292825
-1,1334676
-0,82013977
-0,119746275
-0,64989156
-1,0390096
-1,0577041
-0,9366248
-0,94400835
-0,5066148
-1,251643
-1,0956925
-1,0147101
-1,1593637
-0,8331929
-0,7678971
-0,9062763
-0,8713563
-0,82635814
-0,66084576
-0,9938979
-0,97730017
-0,74097663
-0,9263749
-0,7833859
-0,9868902
-1,1158822
-0,8874738
-0,7265741
-0,9830299
-0,47590628
-0,78967345
-1,1461847
-1,0832483
-0,8361738
-1,2474824
-0,96362567
-0,8775792
-1,0014495
-0,49074346
-0,80928504
-1,2319007
-1,0308692
-0,79107076
-0,8884984
-0,99194974
-1,0191288
-0,54689866
-0,9268274
-1,0245993
-0,9434178
-0,52283275
-0,6851365
-1,0777285
-0,94225574
-1,1083528
-0,41759285
-0,84954065
-1,0370526
-1,0373762
-0,81223255
-0,7939261
-0,9401887
-0,80186015
-1,0080614
-1,0779221
-1,0475466
-0,87269336
-0,42845497
-1,0471005
-0,2412401
-0,8149162
-0,95815265
-1,1262542
-0,49831423
-0,72204345
-0,9667426
-1,1554956
-0,69333005
-1,1084976
-0,7536548
-0,72667164
-0,39275765
-1,0580051
-1,0035404
-0,7373044
-0,76622605
-0,99522185
-0,7036471
-0,7760417
-0,8797456
-0,8294202
-1,0582482
-0,9276384
-0,6279134
-0,20695749
-0,37179694
-1,1753772
-0,45172763
-1,1089414
-0,4245097
-0,9482583
-0,9448862
-0,87145853
-0,38725883
-1,131241
-0,101983
-0,6372223
-0,97299093
-1,1501665
-0,88640136
-0,8835434
-0,9856067
-1,0963058
-1,055963
-0,99356204
-1,0195006
-1,0057833
-0,36476174
-0,65960497
-0,8574746
-0,9420298
-1,1033037
-0,53652555
-1,0817436
-0,9744451
-1,0992372
-0,92052644
-0,8107382
-0,8700881
-0,9834004
-1,1908305
-0,88529855
-0,8629059
-0,8078772
-0,718367
-1,1113161
-0,46062687
-0,88842005
-0,7051791
-0,85107887
-0,89480674
-1,0225948
-1,0421269
-0,69016075
-0,69816405
-0,8584116
-0,48196185
-0,6839465
-0,78770345
-0,38984567
-0,838228
-0,31094706
-1,0631789
-0,5916102
-1,1237773
-1,0206007
-0,8808323
-1,2020768
-0,89940053
-0,92858416
-0,74744225
-0,9226167
-0,8403756
-1,056457
-0,68900025
-0,8549466
-0,7632481
-1,0652548
-0,8988084
-1,0307108
-0,54500407
-0,26601905
-0,90761447
-0,16935126
-0,19073823
-0,092807226
-0,98870516
-0,75080293
-0,79029906
-0,26263994
-0,9374065
-0,41426286
-0,58082515
-0,9388235
-1,0083295
-0,516692
-0,43438625
-0,86484516
-0,851
-0,1915801
-1,173389
-0,7307802
-1,0177096
-1,0098981
-1,0552186
-0,4131756
-1,1144681
-1,1646333
-0,993447
-1,0492802
-0,6460108
-0,3907318
-0,81510603
-0,91869867
-1,1125455
-0,68002903
-0,7395542
-0,934369
-0,8628046
-0,7575666
-0,93490404
-1,025115
-0,18025652
-0,22547725
